Date,open,high,low,close,volume,dividends,stock splits,macd,macdsignal,macdhist,RSI,MOM,slowk,slowd
2020-01-02 00:00:00-05:00,59.452371503488386,59.74123001098633,58.94687101520196,59.74123001098633,23753600,0.0,0.0,,,,,,,
2020-01-03 00:00:00-05:00,58.54348527478825,59.22329582572905,58.29447003125392,58.785030364990234,20538400,0.0,0.0,,,,,,,
2020-01-06 00:00:00-05:00,57.851217833353815,59.08384241453143,57.58975109197172,59.03154754638672,26263600,0.0,0.0,,,,,,,
2020-01-07 00:00:00-05:00,59.31542437030583,60.20441052544481,58.86470743213334,59.746219635009766,31485600,0.0,0.0,,,,,,,
2020-01-08 00:00:00-05:00,59.70388816072238,60.27164256197568,59.30297350197441,59.858280181884766,27710800,0.0,0.0,,,,,,,
2020-01-09 00:00:00-05:00,60.722365317189535,61.240313651553514,59.97780841207616,60.515682220458984,25511200,0.0,0.0,,,,,,,
2020-01-10 00:00:00-05:00,61.588939561858716,61.89273845762957,60.697464549640905,60.83940505981445,31629600,0.0,0.0,,,,,,,
2020-01-13 00:00:00-05:00,61.67110912070513,62.998360673947445,61.44450436290679,62.74685287475586,31984000,0.0,0.0,,,,,,,
2020-01-14 00:00:00-05:00,62.3185412671921,62.57253782973231,61.44449930154386,61.57647705078125,35908800,0.0,0.0,,,,,,76.98640956693023,80.08931012746498
2020-01-15 00:00:00-05:00,61.70347938787916,61.927595364577186,60.891691142560994,61.15066909790039,26310400,0.0,0.0,,,,,,64.75589786678164,74.97928350703017
2020-01-16 00:00:00-05:00,61.68604800287732,62.04711929672737,61.4519730979941,61.98735427856445,28419200,0.0,0.0,,,,,2.246124267578125,52.13746958037236,64.62659233802808
2020-01-17 00:00:00-05:00,62.179098416012906,62.25380374043556,61.59889250919157,62.07451248168945,25379200,0.0,0.0,,,,,3.2894821166992188,50.34539068305467,55.74625271006955
2020-01-21 00:00:00-05:00,61.708452463091746,62.076993873439115,61.39967606509943,61.74082565307617,21791600,0.0,0.0,,,,,2.709278106689453,54.24169559929866,52.24151862090856
